name,band,ra,dec,raerr,decerr,flux,type,activity type
HPPSC070A_J023150.9-364020,blue,37.962215,-36.672241,0.000013,0.000011,1322.194,b'G',
HPPSC070A_J132121.1+001907,blue,200.338286,0.318677,0.000115,0.000115,43.506,b'G',
HPPSC070A_J125942.8+281056,blue,194.928555,28.18213,0.00015,0.000133,35.458,b'G',
HPPSC070A_J084845.1+444902,blue,132.188305,44.817203,0.000312,0.000222,8.421,b'G',
HPPSC070A_J061243.8+174223,blue,93.182561,17.706275,0.000257,0.000244,223.797,b'G',
HPPSC070A_J033255.2-274818,blue,53.230159,-27.805102,0.000244,0.000216,1.874,b'G',
HPPSC070A_J030146.1+872334,blue,45.442271,87.392754,0.006864,0.000312,129.837,b'G',
HPPSC070A_J033212.5-274354,blue,53.052224,-27.731678,0.000091,0.00008,4.024,b'G',
HPPSC070A_J151429.9+363605,blue,228.624929,36.601497,0.000313,0.000251,14.482,b'G',
HPPSC070A_J033201.2-274049,blue,53.005312,-27.680155,0.000332,0.000294,2.125,b'G',
HPPSC070A_J124209.3+323442,blue,190.538807,32.578253,0.000134,0.000113,22.127,b'G',
HPPSC070A_J144010.9+492033,blue,220.045677,49.34244,0.000417,0.000272,32.393,b'G',
HPPSC070A_J064947.4-050023,blue,102.447759,-5.006291,0.000208,0.000207,255.399,b'G',
HPPSC070A_J124341.5-014642,blue,190.923056,-1.778317,0.000199,0.000199,48.355,b'G',
HPPSC070A_J201528.7+371101,blue,303.86992,37.183536,0.000258,0.000206,196.694,b'G',
HPPSC070A_J230456.6+121922,blue,346.235853,12.322858,0.000007,0.000007,9464.358,b'G',
HPPSC070A_J214500.2+011158,blue,326.250953,1.199336,0.000021,0.000021,56.443,b'G',
HPPSC070A_J131530.7+620747,blue,198.87795,62.12979,0.000011,0.000005,2295.749,b'G',
HPPSC070A_J132200.1+623158,blue,200.500755,62.532818,0.000305,0.000141,20.338,b'G',
HPPSC070A_J121156.4+403919,blue,182.985221,40.655357,0.000008,0.000006,3052.288,b'G',
HPPSC070A_J125822.8+264839,blue,194.595213,26.810699,0.000172,0.000153,29.746,b'G',
HPPSC070A_J202506.5-244834,blue,306.277381,-24.809325,0.000006,0.000005,5866.584,b'G',
HPPSC070A_J060619.2+183037,blue,91.5802,18.510178,0.000113,0.000107,507.97,b'G',
HPPSC070A_J014736.8+630450,blue,26.903594,63.080617,0.000354,0.00016,224.926,b'G',
HPPSC070A_J103300.9+073336,blue,158.253904,7.560093,0.00012,0.000119,18.734,b'G',
HPPSC070A_J045254.1-195237,blue,73.225586,-19.876944,0.000004,0.000004,681.119,b'G',
HPPSC070A_J121723.2+151809,blue,184.347035,15.302383,0.000143,0.000138,24.04,b'G',
HPPSC070A_J073900.3-220244,blue,114.751574,-22.045631,0.000056,0.000052,2996.482,b'G',
HPPSC070A_J053724.8-054338,blue,84.353426,-5.727268,0.000055,0.000054,2532.443,b'G',
HPPSC070A_J081112.1+251226,blue,122.800543,25.207097,0.000025,0.000022,287.075,b'G',
HPPSC070A_J060443.1+230716,blue,91.179639,23.12101,0.000113,0.000104,514.179,b'G',
HPPSC070A_J075508.9+215916,blue,118.787262,21.987854,0.000257,0.000238,16.575,b'G',
HPPSC070A_J052544.2+015242,blue,81.434437,1.878462,0.000062,0.000062,58.279,b'G',
HPPSC070A_J014738.1+630021,blue,26.90874,63.00591,0.000984,0.000446,129.853,b'G',
HPPSC070A_J064700.9+032130,blue,101.754056,3.358401,0.000262,0.000262,155.585,b'G',
HPPSC070A_J092214.2+510039,blue,140.559291,51.010956,0.000347,0.000218,32.772,b'G',
HPPSC070A_J094657.3+131452,blue,146.738767,13.247732,0.000217,0.000211,30.601,b'G',
HPPSC070A_J114358.0+351033,blue,175.991814,35.175743,0.00014,0.000115,38.851,b'G',
HPPSC070A_J141559.5+192417,blue,213.997945,19.404793,0.000484,0.000457,70.596,b'G',
HPPSC070A_J124137.4+322526,blue,190.40612,32.42381,0.000255,0.000216,12.734,b'G',
HPPSC070A_J050723.7-373321,blue,76.848935,-37.555831,0.000132,0.000104,81.627,b'G',
HPPSC070A_J113232.7+525622,blue,173.136593,52.939435,0.000105,0.000063,114.286,b'G',
HPPSC070A_J062148.5+111523,blue,95.452248,11.256325,0.000084,0.000082,1090.222,b'G',
HPPSC070A_J135317.7+332926,blue,208.324089,33.490629,0.000005,0.000004,1142.307,b'G',
HPPSC070A_J104728.4+540452,blue,161.868575,54.081169,0.000106,0.000062,78.041,b'G',
HPPSC070A_J020509.7+621938,blue,31.290704,62.327108,0.000327,0.000152,301.924,b'G',
HPPSC070A_J063025.5+634041,blue,97.606559,63.678176,0.000019,0.000009,2081.397,b'G',
HPPSC070A_J124558.7-022018,blue,191.494579,-2.338276,0.000014,0.000014,502.594,b'G',
HPPSC070A_J122205.4+043336,blue,185.522626,4.559899,0.0003,0.000299,24.79,b'G',
HPPSC070A_J013215.3+304008,blue,23.064001,30.66882,0.000046,0.000039,115.761,b'G',
HPPSC070A_J054241.7+313007,blue,85.674121,31.502058,0.00008,0.000068,1678.677,b'G',
HPPSC070A_J143255.4+015209,blue,218.231074,1.869147,0.000236,0.000236,36.72,b'G',
HPPSC070A_J191529.8-374514,blue,288.874512,-37.753898,0.000414,0.000327,163.617,b'G',
HPPSC070A_J125626.8+272320,blue,194.111913,27.388795,0.000191,0.00017,37.405,b'G',
HPPSC070A_J095245.9+685748,blue,148.191375,68.963363,0.000693,0.000249,31.943,b'G',
HPPSC070A_J033511.7+311950,blue,53.798763,31.330544,0.000091,0.000077,1025.867,b'G',
HPPSC070A_J114839.4+124835,blue,177.16451,12.809802,0.000103,0.000101,90.63,b'G',
HPPSC070A_J080043.4-330100,blue,120.181135,-33.016685,0.000235,0.000197,232.843,b'G',
HPPSC070A_J121218.3+131556,blue,183.076337,13.265677,0.000172,0.000167,23.698,b'G',
HPPSC070A_J084858.2+445436,blue,132.242488,44.909866,0.000239,0.000169,7.166,b'G',
HPPSC070A_J071948.6-150731,blue,109.952841,-15.125207,0.000192,0.000186,235.081,b'G',
HPPSC070A_J085758.0-424631,blue,134.491787,-42.775308,0.00012,0.000088,153.798,b'G',
HPPSC070A_J020542.2+630201,blue,31.426082,63.033667,0.000114,0.000052,2032.403,b'G',
HPPSC070A_J021403.6+275238,blue,33.515001,27.877345,0.000032,0.000029,925.449,b'G',
HPPSC070A_J053243.1+350421,blue,83.179844,35.072549,0.000544,0.000445,104,b'G',
HPPSC070A_J121549.6+131509,blue,183.956757,13.252432,0.00014,0.000136,35.827,b'G',
HPPSC070A_J153627.3+304359,blue,234.113917,30.732958,0.000189,0.000162,24.743,b'G',
HPPSC070A_J032512.9+404153,blue,51.303759,40.698128,0.000012,0.000009,1256.755,b'G',
HPPSC070A_J160524.5+313739,blue,241.35223,31.6275,0.00006,0.000051,168.311,b'G',
HPPSC070A_J054331.1-080743,blue,85.879623,-8.128538,0.000304,0.000301,154.428,b'G',
HPPSC070A_J061034.5+185207,blue,92.64378,18.868745,0.000111,0.000105,603.077,b'G',
HPPSC070A_J140621.9+222346,blue,211.5914,22.396106,0.000069,0.000064,47.883,b'G',
HPPSC070A_J193144.7+181940,blue,292.936449,18.327762,0.00033,0.000313,278.117,b'G',
HPPSC070A_J052450.9+343057,blue,81.212405,34.515949,0.000375,0.000309,275.253,b'G',
HPPSC070A_J112916.7-042408,blue,172.319924,-4.402183,0.000007,0.000007,538.972,b'G',
HPPSC070A_J050400.9+434115,blue,76.003963,43.687369,0.000253,0.000183,256.948,b'G',
HPPSC070A_J150930.9+115626,blue,227.378994,11.940479,0.000063,0.000061,59.849,b'G',
HPPSC070A_J221757.2+573632,blue,334.488552,57.608951,0.000915,0.00049,161.78,b'G',
HPPSC070A_J012030.1-112820,blue,20.125786,-11.472249,0.000187,0.000183,5.408,b'G',
HPPSC070A_J103304.6+073454,blue,158.269413,7.581681,0.000178,0.000176,16.469,b'G',
HPPSC070A_J110145.5+000901,blue,165.439799,0.150213,0.000242,0.000242,10.752,b'G',
HPPSC070A_J001234.7+143136,blue,3.144911,14.526598,0.000152,0.000147,25.648,b'G',
HPPSC070A_J082243.8+241735,blue,125.682887,24.293133,0.000091,0.000083,36.176,b'G',
HPPSC070A_J002244.1+142914,blue,5.683911,14.487191,0.000121,0.000117,12.192,b'G',
HPPSC070A_J083754.7-443817,blue,129.47823,-44.637925,0.000078,0.000056,2403.278,b'G',
HPPSC070A_J125409.5+270410,blue,193.539827,27.069325,0.000272,0.000242,23.544,b'G',
HPPSC070A_J094450.0+555600,blue,146.208526,55.933462,0.000307,0.000172,68.294,b'G',
HPPSC070A_J212521.4-160012,blue,321.339346,-16.003342,0.000123,0.000118,11.343,b'G',
HPPSC070A_J132907.2+472857,blue,202.280123,47.482425,0.000323,0.000218,88.937,b'G',
HPPSC070A_J125817.0+270639,blue,194.571098,27.110702,0.000138,0.000123,42.607,b'G',
HPPSC070A_J102051.9+483111,blue,155.216488,48.519656,0.000042,0.000028,196.078,b'G',
HPPSC070A_J104751.0+102609,blue,161.962676,10.43586,0.000207,0.000204,21.476,b'G',
HPPSC070A_J124820.1+662127,blue,192.08379,66.357464,0.000703,0.000282,8.285,b'G',
HPPSC070A_J084905.8+012812,blue,132.274245,1.469971,0.000085,0.000085,39.218,b'G',
HPPSC070A_J044758.9-504306,blue,71.995794,-50.718228,0.000349,0.000221,9.288,b'G',
HPPSC070A_J163758.8+135134,blue,249.495146,13.859506,0.000017,0.000016,180.055,b'G',
HPPSC070A_J055307.9+035905,blue,88.283027,3.984731,0.000113,0.000113,530.667,b'G',
HPPSC070A_J231856.7+001439,blue,349.73643,0.24411,0.00001,0.00001,1260.547,b'G',
HPPSC070A_J084827.3+445435,blue,132.114084,44.909589,0.000109,0.000077,20.766,b'G',
HPPSC070A_J132653.6-113710,blue,201.723613,-11.619541,0.000127,0.000125,179.444,b'G',
HPPSC070A_J113623.4+423335,blue,174.097749,42.55972,0.000206,0.000152,46.971,b'G',
HPPSC070A_J060128.1+214832,blue,90.36727,21.808934,0.000374,0.000347,92.207,b'G',
HPPSC070A_J123634.2+111421,blue,189.142754,11.239131,0.000004,0.000004,6629.302,b'G',
HPPSC070A_J003934.7+005134,blue,9.894971,0.859555,0.000026,0.000026,456.276,b'G',
HPPSC070A_J140355.3+542449,blue,210.980755,54.413479,0.000249,0.000145,36.092,b'G',
HPPSC070A_J123405.4+080521,blue,188.522716,8.089285,0.00015,0.000149,38.444,b'G',
HPPSC070A_J235341.8+005501,blue,358.424481,0.917049,0.000095,0.000095,61.925,b'G',
HPPSC070A_J110032.6-755322,blue,165.135947,-75.889499,0.001,0.000244,247.554,b'G',
HPPSC070A_J171914.5+485850,blue,259.81061,48.980555,0.000077,0.000051,106.971,b'G',
HPPSC070A_J125805.3+280039,blue,194.52246,28.010785,0.000173,0.000153,41.398,b'G',
HPPSC070A_J094727.7+133053,blue,146.865429,13.514609,0.000294,0.000286,30.034,b'G',
HPPSC070A_J145700.6+243705,blue,224.252815,24.618098,0.000007,0.000006,6298.146,b'G',
HPPSC070A_J125825.5+280744,blue,194.606472,28.12896,0.00014,0.000123,51.92,b'G',
HPPSC070A_J115523.9+115551,blue,178.849868,11.930751,0.000085,0.000084,29.71,b'G',
HPPSC070A_J025621.6-321108,blue,44.090032,-32.185648,0.000036,0.00003,261.321,b'G',
HPPSC070A_J021853.0+611657,blue,34.720928,61.282534,0.000489,0.000235,60.728,b'G',
HPPSC070A_J035456.5+561839,blue,58.73573,56.310798,0.000675,0.000374,161.223,b'G',
HPPSC070A_J040937.0+541905,blue,62.404219,54.317985,0.000255,0.000149,393.061,b'G',
HPPSC070A_J164446.6-095549,blue,251.194556,-9.930328,0.000118,0.000116,620.495,b'G',
HPPSC070A_J033210.5-275333,blue,53.044093,-27.892547,0.000181,0.00016,2.975,b'G',
HPPSC070A_J123358.8+073530,blue,188.49521,7.591703,0.000093,0.000092,61.037,b'G',
HPPSC070A_J045643.6+421031,blue,74.182056,42.175218,0.000375,0.000278,129.398,b'G',
HPPSC070A_J125738.3+265832,blue,194.409565,26.975456,0.000145,0.000129,56.045,b'G',
HPPSC070A_J041522.1+253250,blue,63.842439,25.5472,0.000466,0.000421,110.784,b'G',
HPPSC070A_J055255.4+031528,blue,88.230939,3.257742,0.000281,0.000281,195.254,b'G',
HPPSC070A_J034502.0+305238,blue,56.258468,30.877161,0.000257,0.00022,295.593,b'G',
HPPSC070A_J104709.3-780054,blue,161.78912,-78.014974,0.00042,0.000087,880.998,b'G',
HPPSC070A_J112007.2+134228,blue,170.030298,13.707645,0.000143,0.000139,14.38,b'G',
HPPSC070A_J045945.8+263434,blue,74.941036,26.576178,0.000484,0.000432,107.315,b'G',
HPPSC070A_J122558.6+130938,blue,186.494309,13.160588,0.000152,0.000148,38.538,b'G',
HPPSC070A_J121352.3-471626,blue,183.468032,-47.273788,0.000007,0.000005,4956.57,b'G',
HPPSC070A_J060350.4+222040,blue,90.960345,22.344422,0.000306,0.000283,160.206,b'G',
HPPSC070A_J042638.9+352745,blue,66.662086,35.462574,0.000558,0.000454,90.093,b'G',
HPPSC070A_J130033.7+273815,blue,195.140678,27.637585,0.000079,0.00007,241.36,b'G',
HPPSC070A_J103106.7+284748,blue,157.77823,28.796651,0.000008,0.000007,2514.226,b'G',
HPPSC070A_J004242.8+011046,blue,10.678355,1.179449,0.000167,0.000167,11.969,b'G',
HPPSC070A_J233136.4-113903,blue,352.901699,-11.650708,0.000307,0.000301,34.104,b'G',
HPPSC070A_J084403.4+344341,blue,131.014356,34.728139,0.00016,0.000132,19.778,b'G',
HPPSC070A_J094836.5+133216,blue,147.152452,13.537817,0.00026,0.000253,16.179,b'G',
HPPSC070A_J032515.0+575331,blue,51.312765,57.892006,0.000835,0.000444,129.571,b'G',
HPPSC070A_J060535.1+201944,blue,91.396345,20.328993,0.000088,0.000083,752.275,b'G',
HPPSC070A_J125809.5+281106,blue,194.539943,28.184989,0.00016,0.000141,63.91,b'G',
HPPSC070A_J160202.3+471352,blue,240.5097,47.231091,0.00017,0.000115,65.887,b'G',
HPPSC070A_J034207.2+324553,blue,55.529997,32.764699,0.000168,0.000141,373.33,b'G',
HPPSC070A_J121305.6+125752,blue,183.27359,12.964375,0.000272,0.000265,22.946,b'G',
HPPSC070A_J033225.0-274707,blue,53.104244,-27.785145,0.000117,0.000103,2.328,b'G',
HPPSC070A_J140501.5+543057,blue,211.256535,54.5159,0.000458,0.000266,28.036,b'G',
HPPSC070A_J032502.3+890027,blue,51.259842,89.007571,0.006961,0.000121,522.431,b'G',
HPPSC070A_J135211.2+020558,blue,208.047035,2.099321,0.00014,0.00014,89.097,b'G',
HPPSC070A_J125741.0+270534,blue,194.420936,27.092915,0.000045,0.00004,141.177,b'G',
HPPSC070A_J132357.2-113329,blue,200.988495,-11.557994,0.000155,0.000152,78.553,b'G',
HPPSC070A_J070238.3-082806,blue,105.659947,-8.468372,0.000432,0.000427,128.274,b'G',
HPPSC070A_J115259.7+440714,blue,178.248961,44.12062,0.000163,0.000117,78.674,b'G',
HPPSC070A_J140504.0+542119,blue,211.266886,54.355367,0.000251,0.000146,43.087,b'G',
HPPSC070A_J125902.6+280843,blue,194.76093,28.145386,0.000223,0.000196,45.212,b'G',
HPPSC070A_J003437.6+644137,blue,8.656691,64.693623,0.000248,0.000106,479.856,b'G',
HPPSC070A_J125919.9+280503,blue,194.833126,28.08422,0.000037,0.000032,188.599,b'G',
HPPSC070A_J033259.7-360753,blue,53.249059,-36.13138,0.000254,0.000205,16.383,b'G',
HPPSC070A_J232800.1+084603,blue,352.000481,8.767401,0.000049,0.000049,158.836,b'G',
HPPSC070A_J031901.3+594210,blue,49.755442,59.702764,0.000546,0.000275,184.017,b'G',
HPPSC070A_J013416.6+304119,blue,23.569154,30.688516,0.000141,0.000121,41.27,b'G',
HPPSC070A_J130855.4+212931,blue,197.230997,21.491881,0.000159,0.000148,11.646,b'G',
HPPSC070A_J013824.5-035719,blue,24.602121,-3.955184,0.000036,0.000036,19.416,b'G',
HPPSC070A_J220756.1+001616,blue,331.983969,0.271045,0.000144,0.000144,26.089,b'G',
HPPSC070A_J221618.8-234329,blue,334.078379,-23.724845,0.000173,0.000158,22.425,b'G',
HPPSC070A_J102254.3+390933,blue,155.72626,39.159281,0.000095,0.000074,31.355,b'G',
HPPSC070A_J125617.6+213809,blue,194.073684,21.635718,0.000286,0.000265,15.033,b'G',
HPPSC070A_J054258.4-095519,blue,85.743545,-9.921853,0.000071,0.00007,2470.76,b'G',
HPPSC070A_J083407.0+661055,blue,128.529253,66.181978,0.000187,0.000075,105.336,b'G',
HPPSC070A_J031031.2+584317,blue,47.630329,58.721411,0.000379,0.000197,363.096,b'G',
HPPSC070A_J113642.4+423749,blue,174.176924,42.630314,0.000158,0.000116,48.436,b'G',
HPPSC070A_J112814.5+023635,blue,172.060667,2.609689,0.0002,0.0002,4.677,b'G',
HPPSC070A_J104320.7-753553,blue,160.83627,-75.597995,0.000454,0.000113,804.285,b'G',
HPPSC070A_J095545.5+413431,blue,148.939614,41.575194,0.000031,0.000024,164.248,b'G',
HPPSC070A_J125706.3+214247,blue,194.276286,21.712977,0.000209,0.000194,29.023,b'G',
HPPSC070A_J164429.6-203918,blue,251.123712,-20.655067,0.000243,0.000227,263.096,b'G',
HPPSC070A_J054607.5+003912,blue,86.531287,0.653322,0.000195,0.000195,326.754,b'G',
HPPSC070A_J054938.1+004416,blue,87.408746,0.73765,0.000323,0.000323,156.653,b'G',
HPPSC070A_J042257.9+363906,blue,65.741304,36.651639,0.00027,0.000216,266.052,b'G',
HPPSC070A_J112914.1+203452,blue,172.308731,20.581129,0.000049,0.000046,166.873,b'G',
HPPSC070A_J131648.9+445315,blue,199.203791,44.887419,0.000299,0.000212,29.821,b'G',
HPPSC070A_J163938.0-203655,blue,249.908722,-20.615321,0.000097,0.000091,805.468,b'G',
HPPSC070A_J073855.4-251754,blue,114.731101,-25.29841,0.000524,0.000474,89.866,b'G',
HPPSC070A_J214819.4-345705,blue,327.080886,-34.951385,0.000008,0.000007,15947.207,b'G',
HPPSC070A_J224017.1+080313,blue,340.071474,8.05362,0.000011,0.000011,914.906,b'G',
HPPSC070A_J131517.2+442427,blue,198.821783,44.407368,0.000013,0.000009,1532.034,b'G',
HPPSC070A_J152916.5-771804,blue,232.319001,-77.301068,0.000588,0.000129,26.856,b'G',
HPPSC070A_J042115.0-184829,blue,65.312666,-18.808125,0.000065,0.000061,80.528,b'G',
HPPSC070A_J171400.2+524232,blue,258.501046,52.708755,0.000209,0.000127,20.834,b'G',
HPPSC070A_J000620.8-490243,blue,1.586979,-49.045304,0.000042,0.000028,56.75,b'G',
HPPSC070A_J125828.8+271709,blue,194.620053,27.285827,0.000104,0.000093,58.33,b'G',
HPPSC070A_J040716.1+535913,blue,61.817379,53.986917,0.000153,0.00009,749.905,b'G',
HPPSC070A_J061302.2+153616,blue,93.259254,15.604538,0.000052,0.00005,1712.21,b'G',
HPPSC070A_J162831.1+393116,blue,247.129573,39.521203,0.000184,0.000142,43.644,b'G',
HPPSC070A_J222040.1-135307,blue,335.167298,-13.885361,0.000055,0.000053,45.392,b'G',
HPPSC070A_J003321.1+002024,blue,8.338129,0.339934,0.000221,0.00022,22.452,b'G',
HPPSC070A_J073714.8+202049,blue,114.311726,20.34698,0.000129,0.000121,52.281,b'G',
HPPSC070A_J084301.6+190310,blue,130.756862,19.052903,0.000206,0.000195,16.262,b'G',
HPPSC070A_J143514.6+015445,blue,218.811117,1.912379,0.000154,0.000154,11.852,b'G',
HPPSC070A_J221055.3-114820,blue,332.73057,-11.805425,0.000028,0.000028,170.359,b'G',
HPPSC070A_J053352.8-340143,blue,83.470142,-34.028577,0.000074,0.000061,77.346,b'G',
HPPSC070A_J152133.7+211016,blue,230.390624,21.171093,0.00019,0.000177,48.015,b'G',
HPPSC070A_J140049.0+424947,blue,210.20445,42.8297,0.000336,0.000247,27.281,b'G',
HPPSC070A_J130554.7+674641,blue,196.478029,67.778194,0.000727,0.000275,28.864,b'G',
HPPSC070A_J080003.2-330156,blue,120.013324,-33.032345,0.000111,0.000093,703.671,b'G',
HPPSC070A_J101900.9+211658,blue,154.753959,21.282897,0.000036,0.000033,260.768,b'G',
HPPSC070A_J144116.5+485554,blue,220.319111,48.931746,0.000348,0.000228,27.617,b'G',
HPPSC070A_J041336.2+254900,blue,63.400878,25.816536,0.00008,0.000072,951.068,b'G',
HPPSC070A_J084924.2+012205,blue,132.35086,1.368109,0.000273,0.000273,19.668,b'G',
HPPSC070A_J170450.9+344902,blue,256.212381,34.817309,0.000008,0.000007,1679.89,b'G',
HPPSC070A_J133257.3-554723,blue,203.239039,-55.789819,0.000068,0.000038,119.696,b'G',
HPPSC070A_J125837.8+272751,blue,194.657884,27.46404,0.000104,0.000092,87.085,b'G',
HPPSC070A_J013641.1+163628,blue,24.171521,16.607872,0.000021,0.00002,373.925,b'G',
HPPSC070A_J140231.1-011039,blue,210.629712,-1.177618,0.000273,0.000273,17.829,b'G',
HPPSC070A_J084705.0+173947,blue,131.770887,17.663043,0.000142,0.000135,12.365,b'G',
HPPSC070A_J234534.2-121309,blue,356.39282,-12.21913,0.0001,0.000098,49.845,b'G',
HPPSC070A_J132818.8-141649,blue,202.078362,-14.28027,0.000094,0.000091,41.213,b'G',
HPPSC070A_J033214.9-274433,blue,53.062334,-27.742629,0.000105,0.000093,2.932,b'G',
HPPSC070A_J063726.4+043341,blue,99.360082,4.561387,0.000296,0.000295,143.934,b'G',
HPPSC070A_J141644.4+190543,blue,214.185303,19.095384,0.000202,0.000191,65.47,b'G',
HPPSC070A_J135829.2+021553,blue,209.621978,2.264672,0.000186,0.000185,37.458,b'G',
HPPSC070A_J124431.2-020159,blue,191.130118,-2.032928,0.000096,0.000096,102.958,b'G',
HPPSC070A_J094257.8+465945,blue,145.74087,46.995799,0.000047,0.000032,19.485,b'G',
HPPSC070A_J093813.4+542827,blue,144.556162,54.474048,0.000027,0.000015,121.989,b'G',
HPPSC070A_J231810.5-004131,blue,349.543842,-0.692042,0.000126,0.000126,8.062,b'G',
HPPSC070A_J115311.6-390749,blue,178.298668,-39.13024,0.000006,0.000005,39967.598,b'G',
HPPSC070A_J182407.9-024912,blue,276.032936,-2.820082,0.000246,0.000246,216.987,b'G',
HPPSC070A_J033847.0+153253,blue,54.696178,15.548169,0.000005,0.000005,7180.806,b'G',
HPPSC070A_J181133.4+013142,blue,272.889169,1.528317,0.000006,0.000006,2122.2,b'G',
HPPSC070A_J092002.3+005040,blue,140.009604,0.844499,0.000078,0.000078,64.789,b'G',
HPPSC070A_J104907.1+565715,blue,162.279834,56.954254,0.000048,0.000026,182.33,b'G',
HPPSC070A_J054754.6+003228,blue,86.977799,0.541,0.00002,0.00002,274.143,b'G',
HPPSC070A_J065116.7-053738,blue,102.819595,-5.627118,0.000492,0.00049,94.183,b'G',
HPPSC070A_J034227.6+310145,blue,55.615202,31.029224,0.000246,0.000211,221.747,b'G',
HPPSC070A_J000425.7+635929,blue,1.107308,63.991314,0.000609,0.000267,184.342,b'G',
HPPSC070A_J140451.2+541633,blue,211.213371,54.275738,0.000086,0.00005,75.855,b'G',
HPPSC070A_J121345.1+145519,blue,183.438252,14.922078,0.000042,0.00004,231.943,b'G',
HPPSC070A_J131534.9+620731,blue,198.89565,62.125232,0.000009,0.000004,10575.51,b'G',
HPPSC070A_J042340.7+040802,blue,65.919694,4.133923,0.00002,0.00002,508.857,b'G',
HPPSC070A_J162820.6+324838,blue,247.085961,32.810429,0.000014,0.000012,1284.666,b'G',
HPPSC070A_J033020.4+315025,blue,52.585194,31.840388,0.000112,0.000095,857.616,b'G',
HPPSC070A_J153504.6+233115,blue,233.769528,23.520705,0.000332,0.000304,11.186,b'G',
HPPSC070A_J133439.5-232647,blue,203.664749,-23.446298,0.000017,0.000016,804.632,b'G',
HPPSC070A_J104242.8+583551,blue,160.678331,58.597532,0.000347,0.000181,56.959,b'G',
HPPSC070A_J125745.0+273435,blue,194.437729,27.57634,0.000209,0.000186,35.121,b'G',
HPPSC070A_J093635.1+042423,blue,144.146521,4.406375,0.000068,0.000068,38.933,b'G',
HPPSC070A_J094749.3+132529,blue,146.955484,13.424669,0.000286,0.000278,30.842,b'G',
HPPSC070A_J125522.9+271505,blue,193.84548,27.251353,0.000237,0.00021,32.384,b'G',
HPPSC070A_J121035.3+010144,blue,182.647315,1.028846,0.000031,0.000031,161.728,b'G',
HPPSC070A_J095453.4+091141,blue,148.722553,9.194809,0.000174,0.000171,41.887,b'G',
HPPSC070A_J102326.9+195355,blue,155.862462,19.898584,0.000027,0.000025,342.249,b'G',
HPPSC070A_J135326.6+401811,blue,208.361169,40.302948,0.000083,0.000063,192.099,b'G',
HPPSC070A_J094715.5+701329,blue,146.81482,70.224679,0.000586,0.000198,35.633,b'G',
HPPSC070A_J124826.3+304519,blue,192.109776,30.75529,0.000247,0.000212,15.696,b'G',
HPPSC070A_J175453.9+644654,blue,268.724733,64.781727,0.000666,0.000284,141.717,b'G',
HPPSC070A_J100115.9+063831,blue,150.31626,6.641941,0.000164,0.000163,27.429,b'G',
HPPSC070A_J235831.0-000427,blue,359.629488,-0.074043,0.000061,0.000061,25.51,b'G',
HPPSC070A_J003751.9+134840,blue,9.466235,13.811062,0.000082,0.000079,17.461,b'G',
HPPSC070A_J092824.5+034208,blue,142.102469,3.702207,0.000137,0.000136,15.168,b'G',
HPPSC070A_J110654.4+075500,blue,166.72695,7.916754,0.000137,0.000136,15.94,b'G',
HPPSC070A_J104747.9+102222,blue,161.949808,10.372781,0.00009,0.000089,15.235,b'G',
HPPSC070A_J013633.2+164501,blue,24.138606,16.750356,0.000175,0.000168,30.293,b'G',
HPPSC070A_J073131.5-205255,blue,112.881507,-20.882034,0.000141,0.000132,586.394,b'G',
HPPSC070A_J121353.1+145232,blue,183.471435,14.875652,0.000066,0.000063,165.822,b'G',
HPPSC070A_J112046.7+134021,blue,170.194655,13.672511,0.000136,0.000132,12.808,b'G',
HPPSC070A_J220603.1+293001,blue,331.51321,29.500202,0.000177,0.000154,25.382,b'G',
HPPSC070A_J045125.2+452553,blue,72.855222,45.431457,0.000263,0.000185,264.784,b'G',
HPPSC070A_J133733.0-295100,blue,204.387786,-29.850118,0.000046,0.00004,182.012,b'G',
HPPSC070A_J182817.6-000647,blue,277.073389,-0.113154,0.00013,0.00013,400.71,b'G',
HPPSC070A_J163841.9-223655,blue,249.674893,-22.615302,0.000447,0.000413,183.984,b'G',
HPPSC070A_J112147.1+114419,blue,170.446497,11.738515,0.000009,0.000009,394.805,b'G',
HPPSC070A_J124936.4+531411,blue,192.401647,53.236455,0.000213,0.000128,124.401,b'G',
HPPSC070A_J130215.7+050940,blue,195.565463,5.160975,0.000097,0.000097,21.98,b'G',
HPPSC070A_J041618.1+503409,blue,64.075549,50.56929,0.000198,0.000126,470.405,b'G',
HPPSC070A_J041444.9+505558,blue,63.687354,50.932689,0.000493,0.00031,243.176,b'G',
HPPSC070A_J060326.7+200212,blue,90.861302,20.036789,0.000267,0.000251,142.954,b'G',
HPPSC070A_J072214.7-254040,blue,110.561487,-25.677793,0.000256,0.00023,32.244,b'G',
HPPSC070A_J033220.0-275721,blue,53.083563,-27.955802,0.000328,0.00029,2.476,b'G',
HPPSC070A_J074843.8-261447,blue,117.182611,-26.246368,0.000044,0.00004,8381.423,b'G',
HPPSC070A_J220041.2+103307,blue,330.171779,10.552059,0.000004,0.000004,5305.511,b'G',
HPPSC070A_J043117.4+872933,blue,67.82284,87.4926,0.003958,0.000173,125.187,b'G',
HPPSC070A_J130239.4+050609,blue,195.66423,5.102377,0.000116,0.000116,20.649,b'G',
HPPSC070A_J124502.7+451703,blue,191.261509,45.284227,0.000207,0.000146,31.127,b'G',
